cohort,arch,spec,cls,kind,group,n_seeds,n_pos_test,auprc,auprc_ceiling,auroc,gap,rel_gap,gap_ci_lo,gap_ci_hi,gap_seed_sd,q,blind,type,dx_group,low_ceiling,suff_abs0.02,suff_abs0.05,suff_abs0.1,suff_rel0.05,suff_rel0.1,sufficiency
ptbxl_snomed,seresnet,aVF,LVH,single,morphology,5,234,0.4052,0.7597,0.8005,0.3545,0.4666,0.2895,0.4131,0.0087,0.0031,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,aVF,RBBB,single,morphology,5,54,0.7332,0.8961,0.9748,0.1629,0.1818,0.0532,0.2840,0.0472,0.0105,True,B_confusion,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
ptbxl_snomed,seresnet,V1,AF,single,rhythm,5,152,0.9234,0.9256,0.9781,0.0023,0.0024,-0.0272,0.0281,0.0052,0.5431,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V1,AFL,single,rhythm,5,7,0.2284,0.6375,0.9124,0.4090,0.6417,0.0492,0.6809,0.0593,0.0364,True,B_confusion,rhythm,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed,seresnet,V1,TWC,single,morphology,5,232,0.2318,0.5834,0.7054,0.3516,0.6028,0.2777,0.4224,0.0035,0.0031,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V1,LAD,single,morphology,5,528,0.4043,0.8157,0.7081,0.4114,0.5043,0.3720,0.4476,0.0177,0.0031,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V1,SB,single,rhythm,5,64,0.4757,0.5170,0.9454,0.0414,0.0801,-0.0350,0.1215,0.0320,0.2432,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V1,SVT,single,rhythm,5,3,0.1885,0.1894,0.9948,0.0009,0.0049,-0.3429,0.3220,0.1517,0.5828,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V1,SR,single,rhythm,5,1826,0.9791,0.9836,0.9206,0.0045,0.0046,0.0010,0.0082,0.0018,0.0105,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V1,ST,single,rhythm,5,82,0.8946,0.8908,0.9943,-0.0038,-0.0043,-0.0576,0.0548,0.0190,0.6459,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,V1,STTC,single,morphology,5,109,0.1717,0.2558,0.7816,0.0840,0.3286,0.0284,0.1438,0.0178,0.0082,False,ok,repolarization,True,loss,indeterminate,indeterminate,loss,loss,indeterminate
ptbxl_snomed,seresnet,V1,LVH,single,morphology,5,234,0.4480,0.7597,0.8456,0.3117,0.4103,0.2458,0.3723,0.0122,0.0031,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V1,RBBB,single,morphology,5,54,0.9201,0.8961,0.9983,-0.0240,-0.0267,-0.0944,0.0388,0.0236,0.7582,False,ok,conduction,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V2,AF,single,rhythm,5,152,0.9190,0.9256,0.9761,0.0066,0.0072,-0.0308,0.0397,0.0071,0.4566,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V2,AFL,single,rhythm,5,7,0.4316,0.6375,0.9350,0.2059,0.3230,-0.0874,0.5658,0.0532,0.2308,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V2,TWC,single,morphology,5,232,0.2837,0.5834,0.7554,0.2997,0.5137,0.2238,0.3710,0.0278,0.0031,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V2,LAD,single,morphology,5,528,0.4207,0.8157,0.6995,0.3950,0.4843,0.3510,0.4325,0.0240,0.0031,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V2,SB,single,rhythm,5,64,0.5105,0.5170,0.9589,0.0066,0.0127,-0.0574,0.0682,0.0502,0.5765,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V2,SVT,single,rhythm,5,3,0.1657,0.1894,0.9955,0.0237,0.1252,-0.1658,0.3977,0.0520,0.6094,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V2,SR,single,rhythm,5,1826,0.9815,0.9836,0.9267,0.0020,0.0021,-0.0017,0.0062,0.0016,0.2487,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V2,ST,single,rhythm,5,82,0.8965,0.8908,0.9950,-0.0057,-0.0064,-0.0608,0.0418,0.0187,0.6162,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V2,STTC,single,morphology,5,109,0.1847,0.2558,0.7872,0.0710,0.2777,0.0084,0.1309,0.0131,0.0283,False,ok,repolarization,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V2,LVH,single,morphology,5,234,0.3602,0.7597,0.7875,0.3995,0.5258,0.3374,0.4560,0.0239,0.0031,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V2,RBBB,single,morphology,5,54,0.9062,0.8961,0.9971,-0.0100,-0.0112,-0.0803,0.0534,0.0335,0.6459,False,ok,conduction,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,V3,AF,single,rhythm,5,152,0.9205,0.9256,0.9821,0.0051,0.0055,-0.0283,0.0316,0.0123,0.4664,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V3,AFL,single,rhythm,5,7,0.5294,0.6375,0.9313,0.1080,0.1695,-0.1136,0.3848,0.0480,0.3398,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V3,TWC,single,morphology,5,232,0.3697,0.5834,0.8199,0.2137,0.3663,0.1404,0.2853,0.0150,0.0031,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V3,LAD,single,morphology,5,528,0.4334,0.8157,0.7186,0.3823,0.4687,0.3397,0.4185,0.0047,0.0031,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V3,SB,single,rhythm,5,64,0.5238,0.5170,0.9584,-0.0067,-0.0130,-0.0728,0.0669,0.0535,0.6162,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V3,SVT,single,rhythm,5,3,0.1865,0.1894,0.9956,0.0029,0.0152,-0.1369,0.2500,0.0338,0.6220,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V3,SR,single,rhythm,5,1826,0.9813,0.9836,0.9266,0.0022,0.0023,-0.0006,0.0055,0.0011,0.1282,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V3,ST,single,rhythm,5,82,0.8819,0.8908,0.9940,0.0089,0.0100,-0.0379,0.0559,0.0285,0.4664,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,V3,STTC,single,morphology,5,109,0.1910,0.2558,0.7975,0.0647,0.2531,0.0064,0.1154,0.0258,0.0347,False,ok,repolarization,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V3,LVH,single,morphology,5,234,0.3934,0.7597,0.8029,0.3662,0.4821,0.3035,0.4235,0.0114,0.0031,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V3,RBBB,single,morphology,5,54,0.8283,0.8961,0.9951,0.0678,0.0757,-0.0192,0.1706,0.0305,0.1282,False,ok,conduction,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V4,AF,single,rhythm,5,152,0.9174,0.9256,0.9846,0.0083,0.0089,-0.0258,0.0357,0.0167,0.3818,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V4,AFL,single,rhythm,5,7,0.5833,0.6375,0.9104,0.0541,0.0849,-0.1834,0.3182,0.0665,0.5180,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V4,TWC,single,morphology,5,232,0.4800,0.5834,0.8744,0.1034,0.1772,0.0407,0.1642,0.0181,0.0060,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed,seresnet,V4,LAD,single,morphology,5,528,0.4469,0.8157,0.7420,0.3688,0.4521,0.3251,0.4055,0.0239,0.0031,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V4,SB,single,rhythm,5,64,0.4622,0.5170,0.9602,0.0549,0.1061,-0.0258,0.1285,0.0684,0.1864,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V4,SVT,single,rhythm,5,3,0.1662,0.1894,0.9956,0.0232,0.1224,-0.0807,0.3297,0.0307,0.5765,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V4,SR,single,rhythm,5,1826,0.9816,0.9836,0.9263,0.0019,0.0020,-0.0005,0.0045,0.0017,0.1128,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V4,ST,single,rhythm,5,82,0.8954,0.8908,0.9954,-0.0047,-0.0052,-0.0610,0.0454,0.0109,0.6162,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed,seresnet,V4,STTC,single,morphology,5,109,0.1957,0.2558,0.8302,0.0600,0.2347,0.0135,0.1092,0.0166,0.0203,False,ok,repolarization,True,indeterminate,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed,seresnet,V4,LVH,single,morphology,5,234,0.4958,0.7597,0.8564,0.2639,0.3473,0.2007,0.3238,0.0264,0.0031,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V4,RBBB,single,morphology,5,54,0.7150,0.8961,0.9868,0.1811,0.2021,0.0609,0.2988,0.0274,0.0060,True,B_confusion,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
ptbxl_snomed,seresnet,V5,AF,single,rhythm,5,152,0.9176,0.9256,0.9825,0.0080,0.0086,-0.0258,0.0363,0.0071,0.4030,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V5,AFL,single,rhythm,5,7,0.5280,0.6375,0.9258,0.1094,0.1716,-0.1248,0.4002,0.0657,0.3880,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V5,TWC,single,morphology,5,232,0.4953,0.5834,0.8914,0.0881,0.1511,0.0363,0.1432,0.0227,0.0031,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed,seresnet,V5,LAD,single,morphology,5,528,0.5273,0.8157,0.7771,0.2884,0.3536,0.2474,0.3286,0.0101,0.0031,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V5,SB,single,rhythm,5,64,0.5000,0.5170,0.9485,0.0170,0.0329,-0.0470,0.0847,0.0380,0.4173,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V5,SVT,single,rhythm,5,3,0.1966,0.1894,0.9958,-0.0072,-0.0379,-0.4199,0.3571,0.0494,0.5865,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V5,SR,single,rhythm,5,1826,0.9802,0.9836,0.9281,0.0034,0.0034,0.0003,0.0070,0.0010,0.0462,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V5,ST,single,rhythm,5,82,0.8912,0.8908,0.9950,-0.0004,-0.0004,-0.0347,0.0348,0.0177,0.5663,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V5,STTC,single,morphology,5,109,0.2276,0.2558,0.8568,0.0282,0.1101,-0.0249,0.0817,0.0226,0.2556,False,ok,repolarization,True,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V5,LVH,single,morphology,5,234,0.6505,0.7597,0.9056,0.1092,0.1438,0.0672,0.1504,0.0193,0.0031,False,ok,hypertrophy,False,loss,loss,indeterminate,loss,indeterminate,loss
ptbxl_snomed,seresnet,V5,RBBB,single,morphology,5,54,0.7131,0.8961,0.9922,0.1830,0.2042,0.0598,0.3085,0.0095,0.0031,True,B_confusion,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
ptbxl_snomed,seresnet,V6,AF,single,rhythm,5,152,0.9131,0.9256,0.9873,0.0125,0.0135,-0.0190,0.0422,0.0106,0.2841,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V6,AFL,single,rhythm,5,7,0.5843,0.6375,0.8862,0.0532,0.0834,-0.0571,0.2340,0.0532,0.4821,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V6,TWC,single,morphology,5,232,0.4985,0.5834,0.8834,0.0849,0.1455,0.0328,0.1395,0.0199,0.0031,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed,seresnet,V6,LAD,single,morphology,5,528,0.5447,0.8157,0.7859,0.2710,0.3323,0.2306,0.3105,0.0166,0.0031,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,V6,SB,single,rhythm,5,64,0.5492,0.5170,0.9533,-0.0322,-0.0623,-0.1057,0.0505,0.0470,0.7616,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,V6,SVT,single,rhythm,5,3,0.1750,0.1894,0.9950,0.0144,0.0760,-0.2343,0.3571,0.0358,0.5755,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V6,SR,single,rhythm,5,1826,0.9824,0.9836,0.9316,0.0011,0.0011,-0.0009,0.0032,0.0005,0.2487,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V6,ST,single,rhythm,5,82,0.8832,0.8908,0.9949,0.0076,0.0085,-0.0277,0.0429,0.0171,0.4372,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,V6,STTC,single,morphology,5,109,0.2297,0.2558,0.8361,0.0260,0.1018,-0.0270,0.0813,0.0222,0.2734,False,ok,repolarization,True,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,V6,LVH,single,morphology,5,234,0.6337,0.7597,0.8965,0.1260,0.1658,0.0863,0.1678,0.0148,0.0031,False,ok,hypertrophy,False,loss,loss,indeterminate,loss,loss,loss
ptbxl_snomed,seresnet,V6,RBBB,single,morphology,5,54,0.7824,0.8961,0.9912,0.1137,0.1269,0.0091,0.2179,0.0226,0.0283,False,ok,conduction,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,ALL,AF,ceiling,rhythm,5,152,0.9256,0.9256,0.9836,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,AFL,ceiling,rhythm,5,7,0.6375,0.6375,0.9275,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,TWC,ceiling,morphology,5,232,0.5834,0.5834,0.9103,0.0000,0.0000,,,0.0000,,False,ok,repolarization,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,LAD,ceiling,morphology,5,528,0.8157,0.8157,0.9329,0.0000,0.0000,,,0.0000,,False,ok,axis,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,SB,ceiling,rhythm,5,64,0.5170,0.5170,0.9606,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,SVT,ceiling,rhythm,5,3,0.1894,0.1894,0.9953,0.0000,0.0000,,,0.0000,,False,ok,rhythm,True,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,SR,ceiling,rhythm,5,1826,0.9836,0.9836,0.9327,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,ST,ceiling,rhythm,5,82,0.8908,0.8908,0.9947,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,STTC,ceiling,morphology,5,109,0.2558,0.2558,0.8650,0.0000,0.0000,,,0.0000,,False,ok,repolarization,True,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,LVH,ceiling,morphology,5,234,0.7597,0.7597,0.9537,0.0000,0.0000,,,0.0000,,False,ok,hypertrophy,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,ALL,RBBB,ceiling,morphology,5,54,0.8961,0.8961,0.9978,0.0000,0.0000,,,0.0000,,False,ok,conduction,False,na,na,na,na,na,na
ptbxl_snomed,seresnet,I+II,AF,device,rhythm,5,152,0.9150,0.9256,0.9803,0.0107,0.0115,-0.0083,0.0291,0.0266,0.2616,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,I+II,AFL,device,rhythm,5,7,0.6477,0.6375,0.8920,-0.0103,-0.0161,-0.2250,0.2296,0.1003,0.7347,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,I+II,TWC,device,morphology,5,232,0.4614,0.5834,0.8778,0.1220,0.2091,0.0665,0.1726,0.0296,0.0047,False,ok,repolarization,False,loss,loss,indeterminate,loss,loss,loss
ptbxl_snomed,seresnet,I+II,LAD,device,morphology,5,528,0.7799,0.8157,0.9227,0.0358,0.0439,0.0173,0.0545,0.0225,0.0073,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,I+II,SB,device,rhythm,5,64,0.5426,0.5170,0.9555,-0.0256,-0.0495,-0.0836,0.0292,0.0545,0.8652,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed,seresnet,I+II,SVT,device,rhythm,5,3,0.1220,0.1894,0.9926,0.0674,0.3558,0.0000,0.3333,0.1355,0.0852,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,I+II,SR,device,rhythm,5,1826,0.9827,0.9836,0.9306,0.0009,0.0009,-0.0012,0.0030,0.0020,0.4026,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,I+II,ST,device,rhythm,5,82,0.8998,0.8908,0.9946,-0.0090,-0.0101,-0.0360,0.0178,0.0136,0.8444,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,I+II,STTC,device,morphology,5,109,0.2287,0.2558,0.8638,0.0270,0.1056,-0.0215,0.0694,0.0129,0.2867,False,ok,repolarization,True,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,I+II,LVH,device,morphology,5,234,0.5824,0.7597,0.8837,0.1773,0.2334,0.1278,0.2273,0.0085,0.0047,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,I+II,RBBB,device,morphology,5,54,0.8798,0.8961,0.9969,0.0163,0.0182,-0.0557,0.0865,0.0323,0.4577,False,ok,conduction,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,LIMB6,AF,device,rhythm,5,152,0.9214,0.9256,0.9825,0.0042,0.0045,-0.0119,0.0205,0.0105,0.4379,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,LIMB6,AFL,device,rhythm,5,7,0.7231,0.6375,0.9232,-0.0856,-0.1343,-0.2500,0.0004,0.1043,0.9210,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,LIMB6,TWC,device,morphology,5,232,0.4773,0.5834,0.8824,0.1061,0.1819,0.0523,0.1567,0.0236,0.0073,False,ok,repolarization,False,loss,loss,indeterminate,loss,indeterminate,loss
ptbxl_snomed,seresnet,LIMB6,LAD,device,morphology,5,528,0.7798,0.8157,0.9242,0.0359,0.0440,0.0175,0.0546,0.0339,0.0047,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,LIMB6,SB,device,rhythm,5,64,0.5372,0.5170,0.9546,-0.0202,-0.0390,-0.0799,0.0366,0.0639,0.8444,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed,seresnet,LIMB6,SVT,device,rhythm,5,3,0.0826,0.1894,0.9885,0.1068,0.5637,0.0232,0.4193,0.1452,0.0047,False,ok,rhythm,True,loss,indeterminate,indeterminate,loss,loss,indeterminate
ptbxl_snomed,seresnet,LIMB6,SR,device,rhythm,5,1826,0.9826,0.9836,0.9298,0.0010,0.0010,-0.0006,0.0025,0.0020,0.2697,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,LIMB6,ST,device,rhythm,5,82,0.8978,0.8908,0.9956,-0.0070,-0.0078,-0.0270,0.0126,0.0159,0.8652,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,LIMB6,STTC,device,morphology,5,109,0.2370,0.2558,0.8649,0.0187,0.0733,-0.0308,0.0686,0.0199,0.4026,False,ok,repolarization,True,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,LIMB6,LVH,device,morphology,5,234,0.5680,0.7597,0.8819,0.1917,0.2523,0.1384,0.2427,0.0128,0.0047,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed,seresnet,LIMB6,RBBB,device,morphology,5,54,0.8880,0.8961,0.9975,0.0081,0.0091,-0.0634,0.0793,0.0287,0.5220,False,ok,conduction,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,CH3,AF,device,rhythm,5,152,0.9129,0.9256,0.9831,0.0128,0.0138,0.0017,0.0259,0.0328,0.0502,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,CH3,AFL,device,rhythm,5,7,0.6923,0.6375,0.9166,-0.0548,-0.0860,-0.2424,0.1253,0.0662,0.8577,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,CH3,TWC,device,morphology,5,232,0.5103,0.5834,0.8929,0.0731,0.1252,0.0250,0.1222,0.0240,0.0135,False,ok,repolarization,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed,seresnet,CH3,LAD,device,morphology,5,528,0.7799,0.8157,0.9221,0.0358,0.0439,0.0185,0.0518,0.0111,0.0047,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed,seresnet,CH3,SB,device,rhythm,5,64,0.5330,0.5170,0.9628,-0.0159,-0.0308,-0.0663,0.0392,0.0569,0.8444,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed,seresnet,CH3,SVT,device,rhythm,5,3,0.1168,0.1894,0.9898,0.0726,0.3831,0.0146,0.2500,0.0315,0.0613,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed,seresnet,CH3,SR,device,rhythm,5,1826,0.9818,0.9836,0.9297,0.0018,0.0018,-0.0009,0.0048,0.0014,0.2616,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,CH3,ST,device,rhythm,5,82,0.8844,0.8908,0.9950,0.0063,0.0071,-0.0179,0.0360,0.0239,0.4615,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed,seresnet,CH3,STTC,device,morphology,5,109,0.2538,0.2558,0.8694,0.0019,0.0076,-0.0383,0.0414,0.0140,0.5895,False,ok,repolarization,True,indeterminate,sufficient,sufficient,indeterminate,indeterminate,sufficient
